System,Level,AttributeValue,AtkMultiplier,HPMultiplier,CostGold,CostStamina,SuccessRate,IsBreakthrough
强化_v14,58,0.0000,0.0000,0.0000,4766867.99,0,36%,False
强化_v14,59,0.0000,0.0000,0.0000,0,11.14,28%,True
强化_v14,60,0.0000,0.0000,0.0000,5005211.39,0,100%,False
强化_v14,61,0.0000,0.0000,0.0000,5255471.96,0,92%,False
强化_v14,62,0.0000,0.0000,0.0000,5518245.56,0,84%,False
强化_v14,63,0.0000,0.0000,0.0000,5794157.83,0,76%,False
强化_v14,64,0.0000,0.0000,0.0000,6083865.72,0,68%,False
强化_v14,65,0.0000,0.0000,0.0000,6388059.01,0,60%,False
强化_v14,66,0.0000,0.0000,0.0000,6707461.96,0,52%,False
强化_v14,67,0.0000,0.0000,0.0000,7042835.06,0,44%,False
强化_v14,68,0.0000,0.0000,0.0000,7394976.81,0,36%,False
强化_v14,69,0.0000,0.0000,0.0000,0,14.48,28%,True
强化_v14,70,0.0000,0.0000,0.0000,7764725.65,0,100%,False
强化_v14,71,0.0000,0.0000,0.0000,8152961.94,0,92%,False
强化_v14,72,0.0000,0.0000,0.0000,8560610.03,0,84%,False
强化_v14,73,0.0000,0.0000,0.0000,8988640.53,0,76%,False
强化_v14,74,0.0000,0.0000,0.0000,9438072.56,0,68%,False
强化_v14,75,0.0000,0.0000,0.0000,9909976.19,0,60%,False
强化_v14,76,0.0000,0.0000,0.0000,10405475.00,0,52%,False
强化_v14,77,0.0000,0.0000,0.0000,10925748.75,0,44%,False
强化_v14,78,0.0000,0.0000,0.0000,11472036.19,0,36%,False
强化_v14,79,0.0000,0.0000,0.0000,0,18.82,28%,True
强化_v14,80,0.0000,0.0000,0.0000,12045638.00,0,100%,False
强化_v14,81,0.0000,0.0000,0.0000,12647919.90,0,92%,False
强化_v14,82,0.0000,0.0000,0.0000,13280315.89,0,84%,False
强化_v14,83,0.0000,0.0000,0.0000,13944331.68,0,76%,False
强化_v14,84,0.0000,0.0000,0.0000,14641548.27,0,68%,False
强化_v14,85,0.0000,0.0000,0.0000,15373625.68,0,60%,False
强化_v14,86,0.0000,0.0000,0.0000,16142306.97,0,52%,False
强化_v14,87,0.0000,0.0000,0.0000,16949422.31,0,44%,False
强化_v14,88,0.0000,0.0000,0.0000,17796893.43,0,36%,False
强化_v14,89,0.0000,0.0000,0.0000,0,24.47,28%,True
强化_v14,90,0.0000,0.0000,0.0000,18686738.10,0,100%,False
强化_v14,91,0.0000,0.0000,0.0000,19621075.01,0,92%,False
强化_v14,92,0.0000,0.0000,0.0000,20602128.76,0,84%,False
强化_v14,93,0.0000,0.0000,0.0000,21632235.20,0,76%,False
强化_v14,94,0.0000,0.0000,0.0000,22713846.96,0,68%,False
强化_v14,95,0.0000,0.0000,0.0000,23849539.30,0,60%,False
强化_v14,96,0.0000,0.0000,0.0000,25042016.27,0,52%,False
强化_v14,97,0.0000,0.0000,0.0000,26294117.08,0,44%,False
强化_v14,98,0.0000,0.0000,0.0000,27608822.94,0,36%,False
强化_v14,99,0.0000,0.0000,0.0000,0,31.81,28%,True
强化_v14,100,0.0000,0.0000,0.0000,28989264.08,0,100%,False
强化_v14,101,0.0000,0.0000,0.0000,30438727.29,0,92%,False
强化_v14,102,0.0000,0.0000,0.0000,31960663.65,0,84%,False
强化_v14,103,0.0000,0.0000,0.0000,33558696.83,0,76%,False
强化_v14,104,0.0000,0.0000,0.0000,35236631.68,0,68%,False
强化_v14,105,0.0000,0.0000,0.0000,36998463.26,0,60%,False
强化_v14,106,0.0000,0.0000,0.0000,38848386.42,0,52%,False
强化_v14,107,0.0000,0.0000,0.0000,40790805.74,0,44%,False
强化_v14,108,0.0000,0.0000,0.0000,42830346.03,0,36%,False
强化_v14,109,0.0000,0.0000,0.0000,0,41.36,28%,True
强化_v14,110,0.0000,0.0000,0.0000,44971863.33,0,100%,False
强化_v14,111,0.0000,0.0000,0.0000,47220456.50,0,92%,False
强化_v14,112,0.0000,0.0000,0.0000,49581479.32,0,84%,False
强化_v14,113,0.0000,0.0000,0.0000,52060553.29,0,76%,False
强化_v14,114,0.0000,0.0000,0.0000,54663580.95,0,68%,False
强化_v14,115,0.0000,0.0000,0.0000,57396760.00,0,60%,False
强化_v14,116,0.0000,0.0000,0.0000,60266598.00,0,52%,False
强化_v14,117,0.0000,0.0000,0.0000,63279927.90,0,44%,False
强化_v14,118,0.0000,0.0000,0.0000,66443924.30,0,36%,False
强化_v14,119,0.0000,0.0000,0.0000,0,53.76,28%,True
强化_v14,120,0.0000,0.0000,0.0000,69766120.51,0,100%,False
强化_v14,121,0.0000,0.0000,0.0000,73254426.54,0,92%,False
强化_v14,122,0.0000,0.0000,0.0000,76917147.86,0,84%,False
强化_v14,123,0.0000,0.0000,0.0000,80763005.26,0,76%,False
强化_v14,124,0.0000,0.0000,0.0000,84801155.52,0,68%,False
强化_v14,125,0.0000,0.0000,0.0000,89041213.30,0,60%,False
强化_v14,126,0.0000,0.0000,0.0000,93493273.96,0,52%,False
强化_v14,127,0.0000,0.0000,0.0000,98167937.66,0,44%,False
强化_v14,128,0.0000,0.0000,0.0000,103076334.54,0,36%,False
强化_v14,129,0.0000,0.0000,0.0000,0,69.89,28%,True
强化_v14,130,0.0000,0.0000,0.0000,108230151.27,0,100%,False
强化_v14,131,0.0000,0.0000,0.0000,113641658.83,0,92%,False
强化_v14,132,0.0000,0.0000,0.0000,119323741.77,0,84%,False
强化_v14,133,0.0000,0.0000,0.0000,125289928.86,0,76%,False
强化_v14,134,0.0000,0.0000,0.0000,131554425.31,0,68%,False
强化_v14,135,0.0000,0.0000,0.0000,138132146.57,0,60%,False
强化_v14,136,0.0000,0.0000,0.0000,145038753.90,0,52%,False
强化_v14,137,0.0000,0.0000,0.0000,152290691.59,0,44%,False
强化_v14,138,0.0000,0.0000,0.0000,159905226.17,0,36%,False
强化_v14,139,0.0000,0.0000,0.0000,0,90.86,28%,True
强化_v14,140,0.0000,0.0000,0.0000,167900487.48,0,100%,False
强化_v14,141,0.0000,0.0000,0.0000,176295511.86,0,92%,False
强化_v14,142,0.0000,0.0000,0.0000,185110287.45,0,84%,False
强化_v14,143,0.0000,0.0000,0.0000,194365801.82,0,76%,False
强化_v14,144,0.0000,0.0000,0.0000,204084091.91,0,68%,False
强化_v14,145,0.0000,0.0000,0.0000,214288296.51,0,60%,False
强化_v14,146,0.0000,0.0000,0.0000,225002711.33,0,52%,False
强化_v14,147,0.0000,0.0000,0.0000,236252846.90,0,44%,False
强化_v14,148,0.0000,0.0000,0.0000,248065489.25,0,36%,False
强化_v14,149,0.0000,0.0000,0.0000,0,118.12,28%,True
强化_v14,150,0.0000,0.0000,0.0000,260468763.71,0,100%,False
强化_v14,151,0.0000,0.0000,0.0000,273492201.89,0,92%,False
强化_v14,152,0.0000,0.0000,0.0000,287166811.99,0,84%,False
强化_v14,153,0.0000,0.0000,0.0000,301525152.59,0,76%,False
强化_v14,154,0.0000,0.0000,0.0000,316601410.22,0,68%,False
强化_v14,155,0.0000,0.0000,0.0000,332431480.73,0,60%,False
强化_v14,156,0.0000,0.0000,0.0000,349053054.76,0,52%,False
强化_v14,157,0.0000,0.0000,0.0000,366505707.50,0,44%,False
强化_v14,158,0.0000,0.0000,0.0000,384830992.88,0,36%,False
强化_v14,159,0.0000,0.0000,0.0000,0,153.56,28%,True
强化_v14,160,0.0000,0.0000,0.0000,404072542.52,0,100%,False
强化_v14,161,0.0000,0.0000,0.0000,424276169.65,0,92%,False
强化_v14,162,0.0000,0.0000,0.0000,445489978.13,0,84%,False
强化_v14,163,0.0000,0.0000,0.0000,467764477.04,0,76%,False
强化_v14,164,0.0000,0.0000,0.0000,491152700.89,0,68%,False
强化_v14,165,0.0000,0.0000,0.0000,515710335.93,0,60%,False
强化_v14,166,0.0000,0.0000,0.0000,541495852.73,0,52%,False
强化_v14,167,0.0000,0.0000,0.0000,568570645.37,0,44%,False
强化_v14,168,0.0000,0.0000,0.0000,596999177.63,0,36%,False
强化_v14,169,0.0000,0.0000,0.0000,0,199.62,28%,True
强化_v14,170,0.0000,0.0000,0.0000,626849136.52,0,100%,False
强化_v14,171,0.0000,0.0000,0.0000,658191593.34,0,92%,False
强化_v14,172,0.0000,0.0000,0.0000,691101173.01,0,84%,False
强化_v14,173,0.0000,0.0000,0.0000,725656231.66,0,76%,False
强化_v14,174,0.0000,0.0000,0.0000,761939043.24,0,68%,False
强化_v14,175,0.0000,0.0000,0.0000,800035995.40,0,60%,False
强化_v14,176,0.0000,0.0000,0.0000,840037795.17,0,52%,False
强化_v14,177,0.0000,0.0000,0.0000,882039684.93,0,44%,False
强化_v14,178,0.0000,0.0000,0.0000,926141669.18,0,36%,False
强化_v14,179,0.0000,0.0000,0.0000,0,259.51,28%,True
强化_v14,180,0.0000,0.0000,0.0000,972448752.64,0,100%,False
强化_v14,181,0.0000,0.0000,0.0000,1021071190.27,0,92%,False
强化_v14,182,0.0000,0.0000,0.0000,1072124749.78,0,84%,False
强化_v14,183,0.0000,0.0000,0.0000,1125730987.27,0,76%,False
强化_v14,184,0.0000,0.0000,0.0000,1182017536.64,0,68%,False
强化_v14,185,0.0000,0.0000,0.0000,1241118413.47,0,60%,False
强化_v14,186,0.0000,0.0000,0.0000,1303174334.14,0,52%,False
强化_v14,187,0.0000,0.0000,0.0000,1368333050.85,0,44%,False
强化_v14,188,0.0000,0.0000,0.0000,1436749703.39,0,36%,False
强化_v14,189,0.0000,0.0000,0.0000,0,337.37,28%,True
强化_v14,190,0.0000,0.0000,0.0000,1508587188.56,0,100%,False
强化_v14,191,0.0000,0.0000,0.0000,1584016547.99,0,92%,False
强化_v14,192,0.0000,0.0000,0.0000,1663217375.39,0,84%,False
强化_v14,193,0.0000,0.0000,0.0000,1746378244.16,0,76%,False
强化_v14,194,0.0000,0.0000,0.0000,1833697156.37,0,68%,False
强化_v14,195,0.0000,0.0000,0.0000,1925382014.19,0,60%,False
强化_v14,196,0.0000,0.0000,0.0000,2021651114.89,0,52%,False
强化_v14,197,0.0000,0.0000,0.0000,2122733670.64,0,44%,False
强化_v14,198,0.0000,0.0000,0.0000,2228870354.17,0,36%,False
强化_v14,199,0.0000,0.0000,0.0000,0,438.58,28%,True
强化_v14,200,0.0000,0.0000,0.0000,2340313871.88,0,100%,False
强化_v14,201,0.0000,0.0000,0.0000,2457329565.47,0,92%,False
强化_v14,202,0.0000,0.0000,0.0000,2580196043.75,0,84%,False
强化_v14,203,0.0000,0.0000,0.0000,2709205845.94,0,76%,False
强化_v14,204,0.0000,0.0000,0.0000,2844666138.23,0,68%,False
强化_v14,205,0.0000,0.0000,0.0000,2986899445.14,0,60%,False
强化_v14,206,0.0000,0.0000,0.0000,3136244417.40,0,52%,False
强化_v14,207,0.0000,0.0000,0.0000,3293056638.27,0,44%,False
强化_v14,208,0.0000,0.0000,0.0000,3457709470.18,0,36%,False
强化_v14,209,0.0000,0.0000,0.0000,0,570.15,28%,True
强化_v14,210,0.0000,0.0000,0.0000,3630594943.69,0,100%,False
强化_v14,211,0.0000,0.0000,0.0000,3812124690.88,0,92%,False
强化_v14,212,0.0000,0.0000,0.0000,4002730925.42,0,84%,False
强化_v14,213,0.0000,0.0000,0.0000,4202867471.69,0,76%,False
强化_v14,214,0.0000,0.0000,0.0000,4413010845.28,0,68%,False
强化_v14,215,0.0000,0.0000,0.0000,4633661387.54,0,60%,False
强化_v14,216,0.0000,0.0000,0.0000,4865344456.92,0,52%,False
强化_v14,217,0.0000,0.0000,0.0000,5108611679.76,0,44%,False
强化_v14,218,0.0000,0.0000,0.0000,5364042263.75,0,36%,False
强化_v14,219,0.0000,0.0000,0.0000,0,741.19,28%,True
强化_v14,220,0.0000,0.0000,0.0000,5632244376.94,0,100%,False
强化_v14,221,0.0000,0.0000,0.0000,5913856595.79,0,92%,False
强化_v14,222,0.0000,0.0000,0.0000,6209549425.58,0,84%,False
强化_v14,223,0.0000,0.0000,0.0000,6520026896.86,0,76%,False
强化_v14,224,0.0000,0.0000,0.0000,6846028241.70,0,68%,False
强化_v14,225,0.0000,0.0000,0.0000,7188329653.78,0,60%,False
强化_v14,226,0.0000,0.0000,0.0000,7547746136.47,0,52%,False
强化_v14,227,0.0000,0.0000,0.0000,7925133443.30,0,44%,False
强化_v14,228,0.0000,0.0000,0.0000,8321390115.46,0,36%,False
强化_v14,229,0.0000,0.0000,0.0000,0,963.55,28%,True
强化_v14,230,0.0000,0.0000,0.0000,8737459621.23,0,100%,False
强化_v14,231,0.0000,0.0000,0.0000,9174332602.30,0,92%,False
强化_v14,232,0.0000,0.0000,0.0000,9633049232.41,0,84%,False
强化_v14,233,0.0000,0.0000,0.0000,10114701694.03,0,76%,False
强化_v14,234,0.0000,0.0000,0.0000,10620436778.73,0,68%,False
强化_v14,235,0.0000,0.0000,0.0000,11151458617.67,0,60%,False
强化_v14,236,0.0000,0.0000,0.0000,11709031548.55,0,52%,False
强化_v14,237,0.0000,0.0000,0.0000,12294483125.98,0,44%,False
强化_v14,238,0.0000,0.0000,0.0000,12909207282.28,0,36%,False
强化_v14,239,0.0000,0.0000,0.0000,0,1252.62,28%,True
强化_v14,240,0.0000,0.0000,0.0000,13554667646.39,0,100%,False
强化_v14,241,0.0000,0.0000,0.0000,14232401028.71,0,92%,False
强化_v14,242,0.0000,0.0000,0.0000,14944021080.15,0,84%,False
强化_v14,243,0.0000,0.0000,0.0000,15691222134.16,0,76%,False
强化_v14,244,0.0000,0.0000,0.0000,16475783240.86,0,68%,False
强化_v14,245,0.0000,0.0000,0.0000,17299572402.91,0,60%,False
强化_v14,246,0.0000,0.0000,0.0000,18164551023.05,0,52%,False
强化_v14,247,0.0000,0.0000,0.0000,19072778574.21,0,44%,False
强化_v14,248,0.0000,0.0000,0.0000,20026417502.92,0,36%,False
强化_v14,249,0.0000,0.0000,0.0000,0,1628.40,28%,True
强化_v14,250,0.0000,0.0000,0.0000,21027738378.06,0,100%,False
强化_v14,251,0.0000,0.0000,0.0000,22079125296.97,0,92%,False
强化_v14,252,0.0000,0.0000,0.0000,23183081561.81,0,84%,False
强化_v14,253,0.0000,0.0000,0.0000,24342235639.90,0,76%,False
强化_v14,254,0.0000,0.0000,0.0000,25559347421.90,0,68%,False
强化_v14,255,0.0000,0.0000,0.0000,26837314792.99,0,60%,False
强化_v14,256,0.0000,0.0000,0.0000,28179180532.64,0,52%,False
强化_v14,257,0.0000,0.0000,0.0000,29588139559.28,0,44%,False
强化_v14,258,0.0000,0.0000,0.0000,31067546537.24,0,36%,False
强化_v14,259,0.0000,0.0000,0.0000,0,2116.92,28%,True
强化_v14,260,0.0000,0.0000,0.0000,32620923864.10,0,100%,False
强化_v14,261,0.0000,0.0000,0.0000,34251970057.31,0,92%,False
强化_v14,262,0.0000,0.0000,0.0000,35964568560.17,0,84%,False
强化_v14,263,0.0000,0.0000,0.0000,37762796988.18,0,76%,False
强化_v14,264,0.0000,0.0000,0.0000,39650936837.59,0,68%,False
强化_v14,265,0.0000,0.0000,0.0000,41633483679.47,0,60%,False
强化_v14,266,0.0000,0.0000,0.0000,43715157863.44,0,52%,False
强化_v14,267,0.0000,0.0000,0.0000,45900915756.62,0,44%,False
强化_v14,268,0.0000,0.0000,0.0000,48195961544.45,0,36%,False
强化_v14,269,0.0000,0.0000,0.0000,0,2752.00,28%,True
强化_v14,270,0.0000,0.0000,0.0000,50605759621.67,0,100%,False
强化_v14,271,0.0000,0.0000,0.0000,53136047602.75,0,92%,False
强化_v14,272,0.0000,0.0000,0.0000,55792849982.89,0,84%,False
强化_v14,273,0.0000,0.0000,0.0000,58582492482.03,0,76%,False
强化_v14,274,0.0000,0.0000,0.0000,61511617106.14,0,68%,False
强化_v14,275,0.0000,0.0000,0.0000,64587197961.44,0,60%,False
强化_v14,276,0.0000,0.0000,0.0000,67816557859.51,0,52%,False
强化_v14,277,0.0000,0.0000,0.0000,71207385752.49,0,44%,False
强化_v14,278,0.0000,0.0000,0.0000,74767755040.11,0,36%,False
强化_v14,279,0.0000,0.0000,0.0000,0,3577.60,28%,True
强化_v14,280,0.0000,0.0000,0.0000,78506142792.12,0,100%,False
强化_v14,281,0.0000,0.0000,0.0000,82431449931.73,0,92%,False
强化_v14,282,0.0000,0.0000,0.0000,86553022428.31,0,84%,False
强化_v14,283,0.0000,0.0000,0.0000,90880673549.73,0,76%,False
强化_v14,284,0.0000,0.0000,0.0000,95424707227.21,0,68%,False
强化_v14,285,0.0000,0.0000,0.0000,100195942588.58,0,60%,False
强化_v14,286,0.0000,0.0000,0.0000,105205739718.00,0,52%,False
强化_v14,287,0.0000,0.0000,0.0000,110466026703.90,0,44%,False
强化_v14,288,0.0000,0.0000,0.0000,115989328039.10,0,36%,False
强化_v14,289,0.0000,0.0000,0.0000,0,4650.88,28%,True
强化_v14,290,0.0000,0.0000,0.0000,121788794441.05,0,100%,False
强化_v14,291,0.0000,0.0000,0.0000,127878234163.11,0,92%,False
强化_v14,292,0.0000,0.0000,0.0000,134272145871.26,0,84%,False
强化_v14,293,0.0000,0.0000,0.0000,140985753164.83,0,76%,False
强化_v14,294,0.0000,0.0000,0.0000,148035040823.07,0,68%,False
强化_v14,295,0.0000,0.0000,0.0000,155436792864.22,0,60%,False
强化_v14,296,0.0000,0.0000,0.0000,163208632507.43,0,52%,False
强化_v14,297,0.0000,0.0000,0.0000,171369064132.80,0,44%,False
强化_v14,298,0.0000,0.0000,0.0000,179937517339.44,0,36%,False
强化_v14,299,0.0000,0.0000,0.0000,0,6046.14,28%,True
强化_v14,300,0.0000,0.0000,0.0000,188934393206.42,0,100%,False
强化_v15,0,0.0000,0.0000,0.0000,169793209.33,0,100%,False
强化_v15,1,0.0000,0.0000,0.0000,178282869.80,0,92%,False
强化_v15,2,0.0000,0.0000,0.0000,187197013.28,0,84%,False
强化_v15,3,0.0000,0.0000,0.0000,196556863.95,0,76%,False
强化_v15,4,0.0000,0.0000,0.0000,206384707.15,0,68%,False
强化_v15,5,0.0000,0.0000,0.0000,216703942.50,0,60%,False
强化_v15,6,0.0000,0.0000,0.0000,227539139.63,0,52%,False
强化_v15,7,0.0000,0.0000,0.0000,238916096.61,0,44%,False
强化_v15,8,0.0000,0.0000,0.0000,250861901.44,0,36%,False
强化_v15,9,0.0000,0.0000,0.0000,0,3.00,28%,True
强化_v15,10,0.0000,0.0000,0.0000,263404996.51,0,100%,False
强化_v15,11,0.0000,0.0000,0.0000,276575246.34,0,92%,False
强化_v15,12,0.0000,0.0000,0.0000,290404008.66,0,84%,False
强化_v15,13,0.0000,0.0000,0.0000,304924209.09,0,76%,False
强化_v15,14,0.0000,0.0000,0.0000,320170419.54,0,68%,False
强化_v15,15,0.0000,0.0000,0.0000,336178940.52,0,60%,False
强化_v15,16,0.0000,0.0000,0.0000,352987887.55,0,52%,False
强化_v15,17,0.0000,0.0000,0.0000,370637281.92,0,44%,False
强化_v15,18,0.0000,0.0000,0.0000,389169146.02,0,36%,False
强化_v15,19,0.0000,0.0000,0.0000,0,3.90,28%,True
强化_v15,20,0.0000,0.0000,0.0000,408627603.32,0,100%,False
强化_v15,21,0.0000,0.0000,0.0000,429058983.49,0,92%,False
强化_v15,22,0.0000,0.0000,0.0000,450511932.66,0,84%,False
强化_v15,23,0.0000,0.0000,0.0000,473037529.29,0,76%,False
强化_v15,24,0.0000,0.0000,0.0000,496689405.76,0,68%,False
强化_v15,25,0.0000,0.0000,0.0000,521523876.05,0,60%,False
强化_v15,26,0.0000,0.0000,0.0000,547600069.85,0,52%,False
强化_v15,27,0.0000,0.0000,0.0000,574980073.34,0,44%,False
强化_v15,28,0.0000,0.0000,0.0000,603729077.01,0,36%,False
强化_v15,29,0.0000,0.0000,0.0000,0,5.07,28%,True
强化_v15,30,0.0000,0.0000,0.0000,633915530.86,0,100%,False
强化_v15,31,0.0000,0.0000,0.0000,665611307.40,0,92%,False
强化_v15,32,0.0000,0.0000,0.0000,698891872.77,0,84%,False
强化_v15,33,0.0000,0.0000,0.0000,733836466.41,0,76%,False
强化_v15,34,0.0000,0.0000,0.0000,770528289.73,0,68%,False
强化_v15,35,0.0000,0.0000,0.0000,809054704.22,0,60%,False
强化_v15,36,0.0000,0.0000,0.0000,849507439.43,0,52%,False
强化_v15,37,0.0000,0.0000,0.0000,891982811.40,0,44%,False
强化_v15,38,0.0000,0.0000,0.0000,936581951.97,0,36%,False
强化_v15,39,0.0000,0.0000,0.0000,0,6.59,28%,True
强化_v15,40,0.0000,0.0000,0.0000,983411049.57,0,100%,False
强化_v15,41,0.0000,0.0000,0.0000,1032581602.05,0,92%,False
强化_v15,42,0.0000,0.0000,0.0000,1084210682.15,0,84%,False
强化_v15,43,0.0000,0.0000,0.0000,1138421216.26,0,76%,False
强化_v15,44,0.0000,0.0000,0.0000,1195342277.07,0,68%,False
强化_v15,45,0.0000,0.0000,0.0000,1255109390.92,0,60%,False
强化_v15,46,0.0000,0.0000,0.0000,1317864860.47,0,52%,False
强化_v15,47,0.0000,0.0000,0.0000,1383758103.49,0,44%,False
强化_v15,48,0.0000,0.0000,0.0000,1452946008.67,0,36%,False
强化_v15,49,0.0000,0.0000,0.0000,0,8.57,28%,True
强化_v15,50,0.0000,0.0000,0.0000,1525593309.10,0,100%,False
强化_v15,51,0.0000,0.0000,0.0000,1601872974.56,0,92%,False
强化_v15,52,0.0000,0.0000,0.0000,1681966623.28,0,84%,False
强化_v15,53,0.0000,0.0000,0.0000,1766064954.45,0,76%,False
强化_v15,54,0.0000,0.0000,0.0000,1854368202.17,0,68%,False
强化_v15,55,0.0000,0.0000,0.0000,1947086612.28,0,60%,False
强化_v15,56,0.0000,0.0000,0.0000,2044440942.89,0,52%,False
强化_v15,57,0.0000,0.0000,0.0000,2146662990.04,0,44%,False
强化_v15,58,0.0000,0.0000,0.0000,2253996139.54,0,36%,False
强化_v15,59,0.0000,0.0000,0.0000,0,11.14,28%,True
强化_v15,60,0.0000,0.0000,0.0000,2366695946.51,0,100%,False
强化_v15,61,0.0000,0.0000,0.0000,2485030743.84,0,92%,False
强化_v15,62,0.0000,0.0000,0.0000,2609282281.03,0,84%,False
强化_v15,63,0.0000,0.0000,0.0000,2739746395.08,0,76%,False
强化_v15,64,0.0000,0.0000,0.0000,2876733714.84,0,68%,False
强化_v15,65,0.0000,0.0000,0.0000,3020570400.58,0,60%,False
强化_v15,66,0.0000,0.0000,0.0000,3171598920.61,0,52%,False
强化_v15,67,0.0000,0.0000,0.0000,3330178866.64,0,44%,False
强化_v15,68,0.0000,0.0000,0.0000,3496687809.97,0,36%,False
强化_v15,69,0.0000,0.0000,0.0000,0,14.48,28%,True
强化_v15,70,0.0000,0.0000,0.0000,3671522200.47,0,100%,False
强化_v15,71,0.0000,0.0000,0.0000,3855098310.49,0,92%,False
强化_v15,72,0.0000,0.0000,0.0000,4047853226.02,0,84%,False
强化_v15,73,0.0000,0.0000,0.0000,4250245887.32,0,76%,False
强化_v15,74,0.0000,0.0000,0.0000,4462758181.69,0,68%,False
强化_v15,75,0.0000,0.0000,0.0000,4685896090.77,0,60%,False
强化_v15,76,0.0000,0.0000,0.0000,4920190895.31,0,52%,False
强化_v15,77,0.0000,0.0000,0.0000,5166200440.07,0,44%,False
强化_v15,78,0.0000,0.0000,0.0000,5424510462.08,0,36%,False
强化_v15,79,0.0000,0.0000,0.0000,0,18.82,28%,True
强化_v15,80,0.0000,0.0000,0.0000,5695735985.18,0,100%,False
强化_v15,81,0.0000,0.0000,0.0000,5980522784.44,0,92%,False
强化_v15,82,0.0000,0.0000,0.0000,6279548923.66,0,84%,False
强化_v15,83,0.0000,0.0000,0.0000,6593526369.85,0,76%,False
强化_v15,84,0.0000,0.0000,0.0000,6923202688.34,0,68%,False
强化_v15,85,0.0000,0.0000,0.0000,7269362822.76,0,60%,False
强化_v15,86,0.0000,0.0000,0.0000,7632830963.89,0,52%,False
强化_v15,87,0.0000,0.0000,0.0000,8014472512.09,0,44%,False
强化_v15,88,0.0000,0.0000,0.0000,8415196137.69,0,36%,False
强化_v15,89,0.0000,0.0000,0.0000,0,24.47,28%,True
强化_v15,90,0.0000,0.0000,0.0000,8835955944.58,0,100%,False
强化_v15,91,0.0000,0.0000,0.0000,9277753741.81,0,92%,False
强化_v15,92,0.0000,0.0000,0.0000,9741641428.90,0,84%,False
强化_v15,93,0.0000,0.0000,0.0000,10228723500.34,0,76%,False
强化_v15,94,0.0000,0.0000,0.0000,10740159675.36,0,68%,False
强化_v15,95,0.0000,0.0000,0.0000,11277167659.13,0,60%,False
强化_v15,96,0.0000,0.0000,0.0000,11841026042.08,0,52%,False
强化_v15,97,0.0000,0.0000,0.0000,12433077344.19,0,44%,False
强化_v15,98,0.0000,0.0000,0.0000,13054731211.39,0,36%,False
强化_v15,99,0.0000,0.0000,0.0000,0,31.81,28%,True
强化_v15,100,0.0000,0.0000,0.0000,13707467771.96,0,100%,False
强化_v15,101,0.0000,0.0000,0.0000,14392841160.56,0,92%,False
强化_v15,102,0.0000,0.0000,0.0000,15112483218.59,0,84%,False
强化_v15,103,0.0000,0.0000,0.0000,15868107379.52,0,76%,False
强化_v15,104,0.0000,0.0000,0.0000,16661512748.50,0,68%,False
强化_v15,105,0.0000,0.0000,0.0000,17494588385.92,0,60%,False
强化_v15,106,0.0000,0.0000,0.0000,18369317805.22,0,52%,False
强化_v15,107,0.0000,0.0000,0.0000,19287783695.48,0,44%,False
强化_v15,108,0.0000,0.0000,0.0000,20252172880.25,0,36%,False
强化_v15,109,0.0000,0.0000,0.0000,0,41.36,28%,True
强化_v15,110,0.0000,0.0000,0.0000,21264781524.26,0,100%,False
强化_v15,111,0.0000,0.0000,0.0000,22328020600.48,0,92%,False
强化_v15,112,0.0000,0.0000,0.0000,23444421630.50,0,84%,False
强化_v15,113,0.0000,0.0000,0.0000,24616642712.03,0,76%,False
强化_v15,114,0.0000,0.0000,0.0000,25847474847.63,0,68%,False
强化_v15,115,0.0000,0.0000,0.0000,27139848590.01,0,60%,False
强化_v15,116,0.0000,0.0000,0.0000,28496841019.51,0,52%,False
强化_v15,117,0.0000,0.0000,0.0000,29921683070.49,0,44%,False
强化_v15,118,0.0000,0.0000,0.0000,31417767224.01,0,36%,False
强化_v15,119,0.0000,0.0000,0.0000,0,53.76,28%,True
强化_v15,120,0.0000,0.0000,0.0000,32988655585.21,0,100%,False
强化_v15,121,0.0000,0.0000,0.0000,34638088364.47,0,92%,False
强化_v15,122,0.0000,0.0000,0.0000,36369992782.69,0,84%,False
强化_v15,123,0.0000,0.0000,0.0000,38188492421.83,0,76%,False
